t,sin,cos,tan
3.085,0.509041416,0.860742027,0.591398351
3.086,0.514439534,0.857526656,0.599910837
3.087,0.519817343,0.854277432,0.608487739
3.088,0.52517463,0.850994482,0.617130476
3.089,0.530511184,0.847677936,0.625840501
3.09,0.535826795,0.844327926,0.634619298
3.091,0.541121252,0.840944582,0.643468385
3.092,0.546394347,0.83752804,0.652389318
3.093,0.551645871,0.834078434,0.661383688
3.094,0.556875616,0.830595899,0.670453125
3.095,0.562083378,0.827080574,0.679599298
3.096,0.567268949,0.823532598,0.688823916
3.097,0.572432126,0.819952109,0.698128731
3.098,0.577572703,0.816339251,0.707515537
3.099,0.58269048,0.812694164,0.716986174
3.1,0.587785252,0.809016994,0.726542528
3.101,0.59285682,0.805307886,0.736186533
3.102,0.597904983,0.801566985,0.745920172
3.103,0.602929542,0.79779444,0.75574548
3.104,0.607930298,0.793990399,0.765664545
3.105,0.612907054,0.790155012,0.775679511
3.106,0.617859613,0.786288432,0.785792577
3.107,0.62278778,0.782390811,0.796006001
3.108,0.627691361,0.778462302,0.806322105
3.109,0.632570162,0.77450306,0.81674327
3.11,0.63742399,0.770513243,0.827271946
3.111,0.642252653,0.766493007,0.83791065
3.112,0.647055962,0.762442511,0.848661968
3.113,0.651833725,0.758361915,0.85952856
3.114,0.656585756,0.754251381,0.870513164
3.115,0.661311865,0.75011107,0.881618592
3.116,0.666011867,0.745941145,0.892847742
3.117,0.670685577,0.741741773,0.904203594
3.118,0.675332808,0.737513117,0.915689216
3.119,0.679953379,0.733255346,0.927307768
3.12,0.684547106,0.728968627,0.939062506
3.121,0.689113808,0.72465313,0.950956782
3.122,0.693653306,0.720309025,0.962994051
3.123,0.698165419,0.715936483,0.975177876
3.124,0.70264997,0.711535677,0.98751193
3.125,0.707106781,0.707106781,1
3.126,0.711535677,0.70264997,1.012645994
3.127,0.715936483,0.698165419,1.025453945
3.128,0.720309025,0.693653306,1.038428014
3.129,0.72465313,0.689113808,1.0515725
3.13,0.728968627,0.684547106,1.06489184
3.131,0.733255346,0.679953379,1.078390621
3.132,0.737513117,0.675332808,1.09207358
3.133,0.741741773,0.670685577,1.105945615
3.134,0.745941145,0.666011867,1.120011792
3.135,0.75011107,0.661311865,1.134277349
3.136,0.754251381,0.656585756,1.148747706
3.137,0.758361915,0.651833725,1.163428472
3.138,0.762442511,0.647055962,1.178325456
3.139,0.766493007,0.642252653,1.193444672
3.14,0.770513243,0.63742399,1.20879235
3.141,0.77450306,0.632570162,1.22437495
3.142,0.778462302,0.627691361,1.240199164
3.143,0.782390811,0.62278778,1.256271936
3.144,0.786288432,0.617859613,1.272600467
3.145,0.790155012,0.612907054,1.289192232
3.146,0.793990399,0.607930298,1.30605499
3.147,0.79779444,0.602929542,1.323196799
3.148,0.801566985,0.597904983,1.340626032
3.149,0.805307886,0.59285682,1.35835139
3.15,0.809016994,0.587785252,1.37638192
3.151,0.812694164,0.58269048,1.394727034
3.152,0.816339251,0.577572703,1.413396523
3.153,0.819952109,0.572432126,1.432400581
3.154,0.823532598,0.567268949,1.451749825
3.155,0.827080574,0.562083378,1.471455316
3.156,0.830595899,0.556875616,1.491528583
3.157,0.834078434,0.551645871,1.51198165
3.158,0.83752804,0.546394347,1.53282706
3.159,0.840944582,0.541121252,1.554077906
3.16,0.844327926,0.535826795,1.57574786
3.161,0.847677936,0.530511184,1.597851207
3.162,0.850994482,0.52517463,1.620402878
3.163,0.854277432,0.519817343,1.643418489
3.164,0.857526656,0.514439534,1.666914379
3.165,0.860742027,0.509041416,1.690907656
3.166,0.863923417,0.503623202,1.715416237
3.167,0.867070701,0.498185105,1.740458901
3.168,0.870183755,0.492727342,1.766055344
3.169,0.873262455,0.487250126,1.792226228
3.17,0.87630668,0.481753674,1.818993247
3.171,0.87931631,0.476238204,1.846379193
3.172,0.882291226,0.470703932,1.874408022
3.173,0.885231311,0.465151078,1.903104933
3.174,0.888136449,0.459579861,1.932496449
3.175,0.891006524,0.4539905,1.962610506
3.176,0.893841424,0.448383216,1.993476544
3.177,0.896641037,0.442758231,2.025125619
3.178,0.899405252,0.437115767,2.057590506
3.179,0.902133959,0.431456046,2.090905826
3.18,0.904827052,0.425779292,2.125108173
3.181,0.907484425,0.420085728,2.160236264
3.182,0.910105971,0.414375581,2.196331088
3.183,0.912691587,0.408649075,2.23343608
3.184,0.915241173,0.402906436,2.271597303
3.185,0.917754626,0.397147891,2.310863654
3.186,0.920231847,0.391373667,2.351287083
3.187,0.92267274,0.385583992,2.392922835
3.188,0.925077207,0.379779096,2.435829717
3.189,0.927445153,0.373959206,2.48007039
3.19,0.929776486,0.368124553,2.525711689
3.191,0.932071112,0.362275367,2.572824978
3.192,0.934328942,0.356411879,2.621486539
3.193,0.936549887,0.35053432,2.671778005
3.194,0.938733858,0.344642923,2.723786837
3.195,0.940880769,0.33873792,2.777606854
3.196,0.942990536,0.332819545,2.833338821
3.197,0.945063075,0.32688803,2.891091106
3.198,0.947098305,0.32094361,2.950980409
3.199,0.949096145,0.31498652,3.013132581
3.2,0.951056516,0.309016994,3.077683537
3.201,0.952979342,0.30303527,3.144780285
3.202,0.954864545,0.297041582,3.214582079
3.203,0.956712052,0.291036167,3.287261724
3.204,0.958521789,0.285019262,3.36300705
3.205,0.960293686,0.278991106,3.442022577
3.206,0.962027672,0.272951936,3.524531415
3.207,0.963723678,0.266901989,3.610777427
3.208,0.965381639,0.260841506,3.701027695
3.209,0.967001488,0.254770726,3.795575356
3.21,0.968583161,0.248689887,3.894742855
3.211,0.970126596,0.242599231,3.998885707
3.212,0.971631733,0.236498997,4.108396844
3.213,0.973098511,0.230389427,4.223711674
3.214,0.974526873,0.224270761,4.34531398
3.215,0.975916762,0.218143241,4.473742829
3.216,0.977268124,0.21200711,4.609600706
3.217,0.978580904,0.205862609,4.753563118
3.218,0.979855052,0.199709981,4.906390005
3.219,0.981090517,0.193549468,5.068939364
3.22,0.982287251,0.187381315,5.242183581
3.221,0.983445205,0.181205764,5.427229164
3.222,0.984564335,0.175023059,5.625340685
3.223,0.985644595,0.168833445,5.837970059
3.224,0.986685944,0.162637165,6.066792563
3.225,0.987688341,0.156434465,6.313751515
3.226,0.988651745,0.150225589,6.581114113
3.227,0.989576119,0.144010783,6.871541846
3.228,0.990461426,0.137790291,7.188180102
3.229,0.991307631,0.131564359,7.534773383
3.23,0.992114701,0.125333234,7.915815088
3.231,0.992882605,0.11909716,8.336744586
3.232,0.993611311,0.112856385,8.804209985
3.233,0.99430079,0.106611154,9.326423648
3.234,0.994951017,0.100361715,9.913651022
3.235,0.995561965,0.094108313,10.57889499
3.236,0.996133609,0.087851197,11.33887355
3.237,0.996665928,0.081590612,12.21544868
3.238,0.9971589,0.075326806,13.23776965
3.239,0.997612506,0.069060026,14.4455855
3.24,0.998026728,0.06279052,15.89454484
3.241,0.99840155,0.056518534,17.66502899
3.242,0.998736957,0.050244318,19.8776099
3.243,0.999032935,0.043968118,22.72175778
3.244,0.999289473,0.037690183,26.51325629
3.245,0.99950656,0.031410759,31.82051595
3.246,0.999684189,0.025130095,39.78035784
3.247,0.999822352,0.01884844,53.04536436
3.248,0.999921044,0.01256604,79.57328271
3.249,0.999980261,0.006283144,159.1528487
3.25,1,-9.80E-16,-1.02E+15
3.251,0.999980261,-0.006283144,-159.1528487
3.252,0.999921044,-0.01256604,-79.57328271
3.253,0.999822352,-0.01884844,-53.04536436
3.254,0.999684189,-0.025130095,-39.78035784
3.255,0.99950656,-0.031410759,-31.82051595
3.256,0.999289473,-0.037690183,-26.51325629
3.257,0.999032935,-0.043968118,-22.72175778
3.258,0.998736957,-0.050244318,-19.8776099
3.259,0.99840155,-0.056518534,-17.66502899
3.26,0.998026728,-0.06279052,-15.89454484
3.261,0.997612506,-0.069060026,-14.4455855
3.262,0.9971589,-0.075326806,-13.23776965
3.263,0.996665928,-0.081590612,-12.21544868
3.264,0.996133609,-0.087851197,-11.33887355
3.265,0.995561965,-0.094108313,-10.57889499
3.266,0.994951017,-0.100361715,-9.913651022
3.267,0.99430079,-0.106611154,-9.326423648
3.268,0.993611311,-0.112856385,-8.804209985
3.269,0.992882605,-0.11909716,-8.336744586
3.27,0.992114701,-0.125333234,-7.915815088
3.271,0.991307631,-0.131564359,-7.534773383
3.272,0.990461426,-0.137790291,-7.188180102
3.273,0.989576119,-0.144010783,-6.871541846
3.274,0.988651745,-0.150225589,-6.581114113
3.275,0.987688341,-0.156434465,-6.313751515
3.276,0.986685944,-0.162637165,-6.066792563
3.277,0.985644595,-0.168833445,-5.837970059
3.278,0.984564335,-0.175023059,-5.625340685
3.279,0.983445205,-0.181205764,-5.427229164
3.28,0.982287251,-0.187381315,-5.242183581
3.281,0.981090517,-0.193549468,-5.068939364
3.282,0.979855052,-0.199709981,-4.906390005
3.283,0.978580904,-0.205862609,-4.753563118
3.284,0.977268124,-0.21200711,-4.609600706
3.285,0.975916762,-0.218143241,-4.473742829
3.286,0.974526873,-0.224270761,-4.34531398
3.287,0.973098511,-0.230389427,-4.223711674
3.288,0.971631733,-0.236498997,-4.108396844
3.289,0.970126596,-0.242599231,-3.998885707
3.29,0.968583161,-0.248689887,-3.894742855
3.291,0.967001488,-0.254770726,-3.795575356
3.292,0.965381639,-0.260841506,-3.701027695
3.293,0.963723678,-0.266901989,-3.610777427
3.294,0.962027672,-0.272951936,-3.524531415
3.295,0.960293686,-0.278991106,-3.442022577
3.296,0.958521789,-0.285019262,-3.36300705
3.297,0.956712052,-0.291036167,-3.287261724
3.298,0.954864545,-0.297041582,-3.214582079
3.299,0.952979342,-0.30303527,-3.144780285
3.3,0.951056516,-0.309016994,-3.077683537
3.301,0.949096145,-0.31498652,-3.013132581
3.302,0.947098305,-0.32094361,-2.950980409
3.303,0.945063075,-0.32688803,-2.891091106
3.304,0.942990536,-0.332819545,-2.833338821
3.305,0.940880769,-0.33873792,-2.777606854
3.306,0.938733858,-0.344642923,-2.723786837
3.307,0.936549887,-0.35053432,-2.671778005
3.308,0.934328942,-0.356411879,-2.621486539
3.309,0.932071112,-0.362275367,-2.572824978
3.31,0.929776486,-0.368124553,-2.525711689
3.311,0.927445153,-0.373959206,-2.48007039
3.312,0.925077207,-0.379779096,-2.435829717
3.313,0.92267274,-0.385583992,-2.392922835
3.314,0.920231847,-0.391373667,-2.351287083
3.315,0.917754626,-0.397147891,-2.310863654
3.316,0.915241173,-0.402906436,-2.271597303
3.317,0.912691587,-0.408649075,-2.23343608
3.318,0.910105971,-0.414375581,-2.196331088
3.319,0.907484425,-0.420085728,-2.160236264
3.32,0.904827052,-0.425779292,-2.125108173
3.321,0.902133959,-0.431456046,-2.090905826
3.322,0.899405252,-0.437115767,-2.057590506
3.323,0.896641037,-0.442758231,-2.025125619
3.324,0.893841424,-0.448383216,-1.993476544
3.325,0.891006524,-0.4539905,-1.962610506
3.326,0.888136449,-0.459579861,-1.932496449
3.327,0.885231311,-0.465151078,-1.903104933
3.328,0.882291226,-0.470703932,-1.874408022
3.329,0.87931631,-0.476238204,-1.846379193
3.33,0.87630668,-0.481753674,-1.818993247
3.331,0.873262455,-0.487250126,-1.792226228
3.332,0.870183755,-0.492727342,-1.766055344
3.333,0.867070701,-0.498185105,-1.740458901
3.334,0.863923417,-0.503623202,-1.715416237
3.335,0.860742027,-0.509041416,-1.690907656
3.336,0.857526656,-0.514439534,-1.666914379
3.337,0.854277432,-0.519817343,-1.643418489
3.338,0.850994482,-0.52517463,-1.620402878
3.339,0.847677936,-0.530511184,-1.597851207
3.34,0.844327926,-0.535826795,-1.57574786
3.341,0.840944582,-0.541121252,-1.554077906
3.342,0.83752804,-0.546394347,-1.53282706
3.343,0.834078434,-0.551645871,-1.51198165
3.344,0.830595899,-0.556875616,-1.491528583
3.345,0.827080574,-0.562083378,-1.471455316
3.346,0.823532598,-0.567268949,-1.451749825
3.347,0.819952109,-0.572432126,-1.432400581
3.348,0.816339251,-0.577572703,-1.413396523
3.349,0.812694164,-0.58269048,-1.394727034
3.35,0.809016994,-0.587785252,-1.37638192
3.351,0.805307886,-0.59285682,-1.35835139
3.352,0.801566985,-0.597904983,-1.340626032
3.353,0.79779444,-0.602929542,-1.323196799
3.354,0.793990399,-0.607930298,-1.30605499
3.355,0.790155012,-0.612907054,-1.289192232
3.356,0.786288432,-0.617859613,-1.272600467
3.357,0.782390811,-0.62278778,-1.256271936
3.358,0.778462302,-0.627691361,-1.240199164
3.359,0.77450306,-0.632570162,-1.22437495
3.36,0.770513243,-0.63742399,-1.20879235
3.361,0.766493007,-0.642252653,-1.193444672
3.362,0.762442511,-0.647055962,-1.178325456
3.363,0.758361915,-0.651833725,-1.163428472
3.364,0.754251381,-0.656585756,-1.148747706
3.365,0.75011107,-0.661311865,-1.134277349
3.366,0.745941145,-0.666011867,-1.120011792
3.367,0.741741773,-0.670685577,-1.105945615
3.368,0.737513117,-0.675332808,-1.09207358
3.369,0.733255346,-0.679953379,-1.078390621
3.37,0.728968627,-0.684547106,-1.06489184
3.371,0.72465313,-0.689113808,-1.0515725
3.372,0.720309025,-0.693653306,-1.038428014
3.373,0.715936483,-0.698165419,-1.025453945
3.374,0.711535677,-0.70264997,-1.012645994
3.375,0.707106781,-0.707106781,-1
3.376,0.70264997,-0.711535677,-0.98751193
3.377,0.698165419,-0.715936483,-0.975177876
3.378,0.693653306,-0.720309025,-0.962994051
3.379,0.689113808,-0.72465313,-0.950956782
3.38,0.684547106,-0.728968627,-0.939062506
3.381,0.679953379,-0.733255346,-0.927307768
3.382,0.675332808,-0.737513117,-0.915689216
3.383,0.670685577,-0.741741773,-0.904203594
3.384,0.666011867,-0.745941145,-0.892847742
3.385,0.661311865,-0.75011107,-0.881618592
3.386,0.656585756,-0.754251381,-0.870513164
3.387,0.651833725,-0.758361915,-0.85952856
3.388,0.647055962,-0.762442511,-0.848661968
3.389,0.642252653,-0.766493007,-0.83791065
3.39,0.63742399,-0.770513243,-0.827271946
3.391,0.632570162,-0.77450306,-0.81674327
3.392,0.627691361,-0.778462302,-0.806322105
3.393,0.62278778,-0.782390811,-0.796006001
3.394,0.617859613,-0.786288432,-0.785792577
3.395,0.612907054,-0.790155012,-0.775679511
3.396,0.607930298,-0.793990399,-0.765664545
3.397,0.602929542,-0.79779444,-0.75574548
3.398,0.597904983,-0.801566985,-0.745920172
3.399,0.59285682,-0.805307886,-0.736186533
3.4,0.587785252,-0.809016994,-0.726542528
3.401,0.58269048,-0.812694164,-0.716986174
3.402,0.577572703,-0.816339251,-0.707515537
3.403,0.572432126,-0.819952109,-0.698128731
3.404,0.567268949,-0.823532598,-0.688823916
3.405,0.562083378,-0.827080574,-0.679599298
3.406,0.556875616,-0.830595899,-0.670453125
3.407,0.551645871,-0.834078434,-0.661383688
3.408,0.546394347,-0.83752804,-0.652389318
3.409,0.541121252,-0.840944582,-0.643468385
3.41,0.535826795,-0.844327926,-0.634619298
3.411,0.530511184,-0.847677936,-0.625840501
3.412,0.52517463,-0.850994482,-0.617130476
3.413,0.519817343,-0.854277432,-0.608487739
3.414,0.514439534,-0.857526656,-0.599910837
3.415,0.509041416,-0.860742027,-0.591398351
3.416,0.503623202,-0.863923417,-0.582948895
3.417,0.498185105,-0.867070701,-0.574561111
3.418,0.492727342,-0.870183755,-0.566233671
3.419,0.487250126,-0.873262455,-0.557965275
3.42,0.481753674,-0.87630668,-0.549754652
3.421,0.476238204,-0.87931631,-0.541600557
3.422,0.470703932,-0.882291226,-0.533501771
3.423,0.465151078,-0.885231311,-0.5254571
3.424,0.459579861,-0.888136449,-0.517465375
3.425,0.4539905,-0.891006524,-0.509525449
3.426,0.448383216,-0.893841424,-0.501636201
3.427,0.442758231,-0.896641037,-0.493796528
3.428,0.437115767,-0.899405252,-0.486005353
3.429,0.431456046,-0.902133959,-0.478261616
3.43,0.425779292,-0.904827052,-0.470564281
3.431,0.420085728,-0.907484425,-0.462912329
3.432,0.414375581,-0.910105971,-0.45530476
3.433,0.408649075,-0.912691587,-0.447740595
3.434,0.402906436,-0.915241173,-0.440218871
3.435,0.397147891,-0.917754626,-0.432738642
3.436,0.391373667,-0.920231847,-0.425298981
3.437,0.385583992,-0.92267274,-0.417898975
3.438,0.379779096,-0.925077207,-0.410537729
3.439,0.373959206,-0.927445153,-0.403214362
3.44,0.368124553,-0.929776486,-0.395928009
3.441,0.362275367,-0.932071112,-0.388677819
3.442,0.356411879,-0.934328942,-0.381462954
3.443,0.35053432,-0.936549887,-0.374282593
3.444,0.344642923,-0.938733858,-0.367135925
3.445,0.33873792,-0.940880769,-0.360022153
3.446,0.332819545,-0.942990536,-0.352940493
3.447,0.32688803,-0.945063075,-0.345890172
3.448,0.32094361,-0.947098305,-0.33887043
3.449,0.31498652,-0.949096145,-0.331880517
3.45,0.309016994,-0.951056516,-0.324919696
3.451,0.30303527,-0.952979342,-0.317987239
3.452,0.297041582,-0.954864545,-0.311082429
3.453,0.291036167,-0.956712052,-0.304204558
3.454,0.285019262,-0.958521789,-0.29735293
3.455,0.278991106,-0.960293686,-0.290526857
3.456,0.272951936,-0.962027672,-0.283725659
3.457,0.266901989,-0.963723678,-0.276948668
3.458,0.260841506,-0.965381639,-0.270195222
3.459,0.254770726,-0.967001488,-0.263464668
3.46,0.248689887,-0.968583161,-0.25675636
3.461,0.242599231,-0.970126596,-0.250069663
3.462,0.236498997,-0.971631733,-0.243403945
3.463,0.230389427,-0.973098511,-0.236758585
3.464,0.224270761,-0.974526873,-0.230132967
3.465,0.218143241,-0.975916762,-0.223526483
3.466,0.21200711,-0.977268124,-0.21693853
3.467,0.205862609,-0.978580904,-0.210368512
3.468,0.199709981,-0.979855052,-0.20381584
3.469,0.193549468,-0.981090517,-0.197279929
3.47,0.187381315,-0.982287251,-0.190760202
3.471,0.181205764,-0.983445205,-0.184256085
3.472,0.175023059,-0.984564335,-0.177767011
3.473,0.168833445,-0.985644595,-0.171292417
3.474,0.162637165,-0.986685944,-0.164831744
3.475,0.156434465,-0.987688341,-0.15838444
3.476,0.150225589,-0.988651745,-0.151949956
3.477,0.144010783,-0.989576119,-0.145527747
3.478,0.137790291,-0.990461426,-0.139117271
3.479,0.131564359,-0.991307631,-0.132717993
3.48,0.125333234,-0.992114701,-0.126329378
3.481,0.11909716,-0.992882605,-0.119950898
3.482,0.112856385,-0.993611311,-0.113582025
3.483,0.106611154,-0.99430079,-0.107222236
3.484,0.100361715,-0.994951017,-0.100871011
3.485,0.094108313,-0.995561965,-0.094527831
3.486,0.087851197,-0.996133609,-0.088192182
3.487,0.081590612,-0.996665928,-0.081863551
3.488,0.075326806,-0.9971589,-0.075541426
3.489,0.069060026,-0.997612506,-0.069225301
3.49,0.06279052,-0.998026728,-0.062914667
3.491,0.056518534,-0.99840155,-0.056609021
3.492,0.050244318,-0.998736957,-0.050307859
3.493,0.043968118,-0.999032935,-0.04401068
3.494,0.037690183,-0.999289473,-0.037716982
3.495,0.031410759,-0.99950656,-0.031426266
3.496,0.025130095,-0.999684189,-0.025138034
3.497,0.01884844,-0.999822352,-0.018851789
3.498,0.01256604,-0.999921044,-0.012567032
3.499,0.006283144,-0.999980261,-0.006283268
3.5,8.57E-16,-1,-8.57E-16
3.501,-0.006283144,-0.999980261,0.006283268
3.502,-0.01256604,-0.999921044,0.012567032
3.503,-0.01884844,-0.999822352,0.018851789
3.504,-0.025130095,-0.999684189,0.025138034
3.505,-0.031410759,-0.99950656,0.031426266
3.506,-0.037690183,-0.999289473,0.037716982
3.507,-0.043968118,-0.999032935,0.04401068
3.508,-0.050244318,-0.998736957,0.050307859
3.509,-0.056518534,-0.99840155,0.056609021
3.51,-0.06279052,-0.998026728,0.062914667
3.511,-0.069060026,-0.997612506,0.069225301
3.512,-0.075326806,-0.9971589,0.075541426
3.513,-0.081590612,-0.996665928,0.081863551
3.514,-0.087851197,-0.996133609,0.088192182
3.515,-0.094108313,-0.995561965,0.094527831
3.516,-0.100361715,-0.994951017,0.100871011
3.517,-0.106611154,-0.99430079,0.107222236
3.518,-0.112856385,-0.993611311,0.113582025
3.519,-0.11909716,-0.992882605,0.119950898
3.52,-0.125333234,-0.992114701,0.126329378
3.521,-0.131564359,-0.991307631,0.132717993
3.522,-0.137790291,-0.990461426,0.139117271
3.523,-0.144010783,-0.989576119,0.145527747
3.524,-0.150225589,-0.988651745,0.151949956
3.525,-0.156434465,-0.987688341,0.15838444
3.526,-0.162637165,-0.986685944,0.164831744
3.527,-0.168833445,-0.985644595,0.171292417
3.528,-0.175023059,-0.984564335,0.177767011
3.529,-0.181205764,-0.983445205,0.184256085
3.53,-0.187381315,-0.982287251,0.190760202
3.531,-0.193549468,-0.981090517,0.197279929
3.532,-0.199709981,-0.979855052,0.20381584
3.533,-0.205862609,-0.978580904,0.210368512
3.534,-0.21200711,-0.977268124,0.21693853
3.535,-0.218143241,-0.975916762,0.223526483
3.536,-0.224270761,-0.974526873,0.230132967
3.537,-0.230389427,-0.973098511,0.236758585
3.538,-0.236498997,-0.971631733,0.243403945
3.539,-0.242599231,-0.970126596,0.250069663
3.54,-0.248689887,-0.968583161,0.25675636
3.541,-0.254770726,-0.967001488,0.263464668
3.542,-0.260841506,-0.965381639,0.270195222
3.543,-0.266901989,-0.963723678,0.276948668
